player,kill_per_round,death_per_round,KD_ratio,acs,entry_success_rate,entry_diff,first_kills,clutch_per_round,clutch_weight,multikill_score,util_score,assists,defuses,plants,econ_rating,eco_rounds_pct,full_buy_pct,hs_pct,kast_pct,win_rate,n_maps_played,cluster_raw,cluster,archetype,is_outlier,pca1,pca2,tsne1,tsne2
Meteor,0.7790812459758119,0.7187880138356197,1.149938126115767,219.36742424242425,0.5325660766001674,0.4015151515151515,2.8257575757575757,0.01562419178583259,0.3371212121212121,5.375,0.7310606060606061,4.053030303030303,0.3068181818181818,0.42424242424242425,51.291666666666664,0.13396775658293034,0.0,30.068181818181817,70.3219696969697,0.571969696969697,264,1,1,🧠 Strategic IGL/Support,False,0.9130340370173381,2.4624334414520233,19.041615,-2.0419114
Midi,0.5358779331654367,0.7299764004485367,0.7955152171061262,151.0,0.45454545454545453,0.0,0.9090909090909091,0.0,0.0,0.6363636363636364,2.0,4.0,0.18181818181818182,1.8181818181818181,12.909090909090908,0.06442241968557759,0.0,32.45454545454545,64.9090909090909,0.36363636363636365,11,0,0,⚔️ Entry Fragger,True,-3.440053123512383,-2.1332075308736913,-31.20932,-0.956422
MiniBoo,0.772753175997834,0.740188742715098,1.116821208308543,220.5,0.5289892691578085,0.449438202247191,3.865168539325843,0.015105709759915643,0.3258426966292135,5.747191011235955,0.8146067415730337,4.410112359550562,0.3651685393258427,0.449438202247191,52.80337078651685,0.14664684838705358,0.0,31.876404494382022,70.90449438202248,0.5898876404494382,178,1,1,🧠 Strategic IGL/Support,False,1.3944491852235466,2.7590516966057743,20.078407,-2.3680203
Minny,0.7192767987257976,0.6740051145570438,1.1554994067846112,201.90322580645162,0.5175836708094772,0.03225806451612903,2.1774193548387095,0.028219351189354317,0.6129032258064516,5.225806451612903,1.2741935483870968,4.451612903225806,0.4838709677419355,0.7903225806451613,52.74193548387097,0.15448978139192815,0.0,36.82258064516129,70.74193548387096,0.46774193548387094,62,1,1,🧠 Strategic IGL/Support,False,1.9154161195045671,1.284632309831933,10.828122,3.5213094
Miracle,0.721969696969697,0.7280963227041659,1.051946966077401,206.0,0.462962962962963,-0.1111111111111111,1.6666666666666667,0.06546015712682379,1.2222222222222223,5.0,1.2222222222222223,2.5555555555555554,0.7777777777777778,0.4444444444444444,53.666666666666664,0.17498844655707402,0.0,34.0,66.33333333333333,0.3333333333333333,9,1,1,🧠 Strategic IGL/Support,True,3.2599226402333255,0.3943881915664416,8.69403,-0.46628168
Mistic,0.613410585215074,0.7091253827409223,0.9069721005044148,175.09375,0.35848214285714286,-0.46875,1.28125,0.02808277512876887,0.59375,4.0625,2.3125,7.0625,0.21875,2.09375,45.1875,0.1521753035769317,0.0,32.09375,72.65625,0.40625,32,1,1,🧠 Strategic IGL/Support,False,1.2348979061023333,-1.691605485774628,-3.8953366,-5.7501993
Mixwell,0.6209439540030675,0.7931832730203461,0.8075402837682547,190.57692307692307,0.45250305250305245,-0.2692307692307692,1.9615384615384615,0.02514173628304063,0.5384615384615384,4.076923076923077,2.3846153846153846,7.230769230769231,0.2692307692307692,2.1153846153846154,46.42307692307692,0.1552476369891813,0.0,21.26923076923077,67.42307692307692,0.3076923076923077,26,1,1,🧠 Strategic IGL/Support,True,1.3541246610506184,-1.1417746618816873,3.2175243,-9.665458
Monyet,0.6983018017021189,0.7211707907259785,1.0172404865917775,201.1987951807229,0.4226823711763471,-0.6265060240963856,2.325301204819277,0.026818671721898165,0.5783132530120482,5.096385542168675,1.4578313253012047,7.379518072289157,0.3614457831325301,1.0963855421686748,51.72289156626506,0.14933937439507236,0.0,28.46987951807229,71.15060240963855,0.4819277108433735,166,1,1,🧠 Strategic IGL/Support,False,1.5786896849364283,-0.011163465871082467,6.2519197,-1.0909054
MrCANI,0.5296466189637377,0.7248376491144697,0.7867797557619539,148.1,0.4583333333333333,0.05,0.6,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,45.1,71.75,0.4,20,0,0,⚔️ Entry Fragger,True,-6.159793520634045,-1.5985753764849686,-36.71324,-1.0866337
MrFaliN,0.6321347533722869,0.6917420450711669,0.9697233797100108,185.4060606060606,0.43158402203856744,-0.3575757575757576,1.5757575757575757,0.02556238959966979,0.5575757575757576,3.8484848484848486,2.860606060606061,8.412121212121212,0.4727272727272727,2.3878787878787877,44.193939393939395,0.1408159040572555,0.0,24.23030303030303,70.89090909090909,0.4727272727272727,165,1,1,🧠 Strategic IGL/Support,False,1.1607389486120612,-1.1307223410788263,-3.3718321,-0.3367547
Muhemai,0.5877071367267446,0.7154783125371361,0.8854302832244009,164.11111111111111,0.46111111111111114,-0.1111111111111111,1.1111111111111112,0.026034858387799564,0.5555555555555556,2.888888888888889,2.888888888888889,5.111111111111111,0.3333333333333333,2.5555555555555554,45.77777777777778,0.17498844655707402,0.0,31.333333333333332,67.77777777777777,0.3333333333333333,9,1,1,🧠 Strategic IGL/Support,True,1.7635954680767991,-1.7786901846638241,1.1128806,-7.4665356
Munchkin,0.6690066435923449,0.6488764032549166,1.0990237985268945,196.44,0.4646168831168831,-0.208,1.896,0.024578209024190986,0.512,4.368,1.392,8.0,0.324,1.068,48.516,0.12746221585581527,0.0,23.184,73.388,0.596,250,1,1,🧠 Strategic IGL/Support,False,0.719832952392542,0.29545889659437363,5.4129558,7.1481323
N4RRATE,0.7493820065265204,0.6933730401067614,1.161658846447705,217.8724832214765,0.5218321760268069,0.4228187919463087,2.174496644295302,0.02810001885021692,0.5973154362416108,5.261744966442953,3.0,7.402684563758389,0.7046979865771812,2.295302013422819,58.033557046979865,0.14912767363678495,0.0,25.375838926174495,75.29530201342281,0.5234899328859061,149,1,1,🧠 Strategic IGL/Support,False,2.4952554128701796,1.5176799978080477,3.0513287,8.282114
NDG,0.6563234125193084,0.6807554080697888,1.0192091671954489,183.48275862068965,0.5528735632183908,0.2413793103448276,1.6551724137931034,0.01770786684579788,0.41379310344827586,4.206896551724138,1.0344827586206897,4.689655172413793,0.41379310344827586,0.6206896551724138,50.51724137931034,0.1524175650519986,0.0,23.17241379310345,72.89655172413794,0.5172413793103449,29,1,1,🧠 Strategic IGL/Support,True,1.2323602351495677,0.6222405800404038,11.979966,7.9830623
NINJA,0.6400892017899691,0.7377327435991119,0.8712705595058536,181.25,0.34226190476190477,-0.625,1.25,0.011387163561076604,0.25,4.875,1.75,5.5,0.25,1.5,46.75,0.1671980442121107,0.0,26.125,67.875,0.25,8,1,1,🧠 Strategic IGL/Support,True,1.3657483887665267,-1.6007352714308254,4.00402,-10.582002
NagZ,0.569633007842548,0.6595314548176471,0.9566345468379965,166.16326530612244,0.45247813411078713,0.061224489795918366,1.510204081632653,0.027632130249149598,0.5918367346938775,3.061224489795918,1.0816326530612246,5.122448979591836,0.40816326530612246,0.673469387755102,49.326530612244895,0.15263124937381367,0.0,22.510204081632654,68.75510204081633,0.3673469387755102,49,1,1,🧠 Strategic IGL/Support,False,1.1630020591360306,-0.9248916638028227,-6.8962502,1.4368222
NaturE,0.6085557115687943,0.7242351614346202,0.8764019134232893,178.38235294117646,0.4094771241830065,-0.25,1.1470588235294117,0.03380937097980501,0.7647058823529411,3.676470588235294,3.2205882352941178,8.338235294117647,0.5441176470588235,2.676470588235294,47.61764705882353,0.15335104339223235,0.0,26.83823529411765,71.54411764705883,0.45588235294117646,68,1,1,🧠 Strategic IGL/Support,False,1.851135559944896,-1.7845300968701105,-3.350814,-3.2907178
NcSlasher,0.6165513973502323,0.7094508323965365,0.9415014209659579,175.8181818181818,0.3158008658008658,-0.5151515151515151,1.121212121212121,0.006468018696279566,0.15151515151515152,4.0,3.303030303030303,7.212121212121212,0.3939393939393939,2.909090909090909,43.878787878787875,0.13078129075502698,0.0,28.696969696969695,71.48484848484848,0.3939393939393939,33,1,1,🧠 Strategic IGL/Support,True,0.5542026616914193,-1.9725862986346485,-6.1297345,-6.3159466
Neal X,0.780486620512196,0.744540781753058,1.0747465316092768,216.88888888888889,0.4697530864197531,-0.1111111111111111,3.2222222222222223,0.025840101927058448,0.6666666666666666,5.555555555555555,0.6666666666666666,4.0,0.4444444444444444,0.2222222222222222,53.888888888888886,0.17541290763797157,0.0,23.555555555555557,74.77777777777777,0.3333333333333333,9,1,1,🧠 Strategic IGL/Support,True,2.3280420004565565,1.8039917135268193,17.11514,-1.462854
Neon,0.7739618627086657,0.6024507982308495,1.5321428571428573,211.5,0.6839285714285714,2.6666666666666665,4.666666666666667,0.02814938684503902,0.6666666666666666,5.166666666666667,0.5,3.0,0.5,0.0,58.166666666666664,0.14150490742562352,0.0,25.166666666666668,75.66666666666667,0.6666666666666666,6,1,1,🧠 Strategic IGL/Support,True,1.8629197898948395,5.898069358746104,22.60083,3.0762312
Newzera,0.4544499487291249,0.6583776190755596,0.7215952143434877,130.30769230769232,0.3342490842490842,-0.7692307692307693,0.9230769230769231,0.028069756330625896,0.6153846153846154,2.0,3.076923076923077,5.615384615384615,0.6923076923076923,2.3846153846153846,38.23076923076923,0.15137718879137643,0.0,39.69230769230769,67.46153846153847,0.3076923076923077,13,1,1,🧠 Strategic IGL/Support,True,1.0455032755344227,-4.058698092309593,-4.262347,-10.532911
Nicc,0.6542828881671353,0.6935487054767072,1.0099030969623293,188.46428571428572,0.42607142857142855,-0.11428571428571428,1.1,0.0030331374974232115,0.06428571428571428,0.5857142857142857,0.35714285714285715,8.842857142857143,0.1,0.2571428571428571,6.314285714285714,0.015269024899566773,0.0,30.85,74.4,0.4785714285714286,140,0,0,⚔️ Entry Fragger,False,-5.204709236876459,-0.37787961955792193,-34.3921,2.551118
Ninebody,0.7732602858048746,0.7284511492278352,1.1451398803027555,223.24324324324326,0.5432573807573807,0.24324324324324326,3.189189189189189,0.00128992628992629,0.02702702702702703,0.8918918918918919,0.08108108108108109,4.27027027027027,0.02702702702702703,0.05405405405405406,6.986486486486487,0.01328926328926329,0.0,26.013513513513512,69.83783783783784,0.43243243243243246,74,0,0,⚔️ Entry Fragger,False,-5.208605154942806,2.3370284248625888,-39.25346,6.0485935
Nivera,0.7443610927592621,0.7042842339931871,1.1106035037427742,209.625,0.5583953373015873,1.0,3.0625,0.021211585817564077,0.53125,5.625,1.40625,5.1875,0.40625,1.0,53.71875,0.1476668350559941,0.0,30.59375,70.21875,0.28125,32,1,1,🧠 Strategic IGL/Support,False,1.7529509495468594,2.4660054658915778,16.799273,0.74135464
NoMan,0.6876450230536694,0.6673378741536188,1.1219954731350388,191.75555555555556,0.5208641975308642,-0.06666666666666667,2.8,0.001984126984126984,0.044444444444444446,1.2444444444444445,0.2222222222222222,3.3777777777777778,0.06666666666666667,0.15555555555555556,12.822222222222223,0.04079090126191576,0.0,32.477777777777774,69.2,0.5111111111111111,45,0,0,⚔️ Entry Fragger,False,-4.191032322602778,1.154756537401543,-37.404087,5.6646857
OBONE,0.5988897346093224,0.7090749405305731,0.9236787928604433,171.92307692307693,0.35096153846153844,-0.8269230769230769,1.0769230769230769,0.014228255404725994,0.2692307692307692,0.7884615384615384,0.28846153846153844,6.634615384615385,0.038461538461538464,0.25,10.346153846153847,0.030092783033959507,0.0,24.692307692307693,67.01923076923077,0.34615384615384615,52,0,0,⚔️ Entry Fragger,True,-4.5098036197792,-1.9068043723255435,-33.358303,-0.6418982
OLIZERA,0.6792696427197081,0.7468638843070367,0.9373211801589731,194.5,0.5672619047619047,0.21428571428571427,2.0714285714285716,0.023946083156609472,0.5,4.0,0.5714285714285714,4.285714285714286,0.21428571428571427,0.35714285714285715,51.214285714285715,0.1521143419202185,0.0,28.642857142857142,67.78571428571429,0.2857142857142857,14,1,1,🧠 Strategic IGL/Support,True,1.0976010639018086,0.8155152515679619,10.597615,-2.6368372
OXY,0.8726527220511764,0.788344927694977,1.1814141183820388,247.40425531914894,0.5318704397396512,0.6063829787234043,4.446808510638298,0.014443713591640204,0.3191489361702128,7.138297872340425,0.6808510638297872,3.797872340425532,0.39361702127659576,0.2872340425531915,56.851063829787236,0.13553607461771414,0.0,28.77659574468085,71.36170212765957,0.46808510638297873,94,1,1,🧠 Strategic IGL/Support,False,1.5624307558478014,4.180818628124744,22.556368,-1.6782384
Okeanos,0.6893218341971079,0.7005237106914807,1.0231583022006607,191.96969696969697,0.42752525252525253,-0.15151515151515152,1.9696969696969697,0.013924682402943271,0.30303030303030304,5.03030303030303,2.0303030303030303,7.424242424242424,0.3939393939393939,1.6363636363636365,45.63636363636363,0.1310475878376244,0.0,35.27272727272727,72.36363636363636,0.48484848484848486,33,1,1,🧠 Strategic IGL/Support,False,0.766701415561768,0.05867569317556893,4.025138,2.2453692
P0PPIN,0.6158944602308446,0.740592023029094,0.8390228021032975,178.3846153846154,0.5367132867132868,0.5384615384615384,2.5384615384615383,0.0,0.0,3.923076923076923,5.3076923076923075,6.3076923076923075,0.23076923076923078,5.076923076923077,45.15384615384615,0.1245784027820641,0.0,30.53846153846154,69.76923076923077,0.38461538461538464,13,1,1,🧠 Strategic IGL/Support,True,0.6561179378473357,-0.5043859232653438,1.4250001,1.5886873
PAULTATO,0.6535554542076282,0.7064468381859687,0.9788566825331532,183.0,0.3466666666666667,-0.6666666666666666,1.2666666666666666,0.025,0.5333333333333333,2.6666666666666665,0.9333333333333333,4.266666666666667,0.2,0.7333333333333333,40.266666666666666,0.10235764235764236,0.0,23.833333333333332,68.53333333333333,0.5333333333333333,15,1,1,🧠 Strategic IGL/Support,True,-0.7145875682255807,-1.1834240486658885,-8.074187,6.377047
PROFEK,0.69855050148381,0.66281638209589,1.3775786990231202,195.04929577464787,0.49771965124077794,0.14084507042253522,1.4929577464788732,0.0306093342364171,0.676056338028169,4.887323943661972,0.9295774647887324,7.366197183098592,0.2676056338028169,0.6619718309859155,50.647887323943664,0.13281879161791155,0.0,28.577464788732396,72.43661971830986,0.5492957746478874,71,1,1,🧠 Strategic IGL/Support,True,1.0734596378634198,1.193232733485064,8.800857,8.139366
Palla,0.6938018044533053,0.8761457016477039,0.8154658981911135,208.95,0.4643957431457431,-0.5,3.55,0.009166666666666667,0.15,4.4,0.25,3.1,0.2,0.05,52.05,0.1756629390579956,0.0,30.65,61.3,0.2,20,1,1,🧠 Strategic IGL/Support,True,1.3391894191358535,0.4123084702917657,11.675988,-11.466396
PangH,0.6191519787999799,0.7620153955764402,0.8755615471559745,181.57894736842104,0.43991228070175437,0.0,1.263157894736842,0.013503455608718766,0.2631578947368421,2.473684210526316,0.7894736842105263,5.157894736842105,0.15789473684210525,0.631578947368421,28.05263157894737,0.08235919567188917,0.0,24.5,63.31578947368421,0.3684210526315789,19,0,0,⚔️ Entry Fragger,True,-2.0348788750223865,-0.8935740365330208,-30.486668,-0.447615
Papi,0.588368699166754,0.6890208212204779,0.9347394109158815,165.53333333333333,0.49682539682539684,-0.06666666666666667,1.2333333333333334,0.039783834586466164,0.7666666666666667,3.533333333333333,1.5,6.2,0.36666666666666664,1.1333333333333333,46.733333333333334,0.14399897945092455,0.0,30.366666666666667,72.56666666666666,0.3,30,1,1,🧠 Strategic IGL/Support,False,1.1830340309838345,-0.9083779118555902,0.7778801,-3.254166
PatMen,0.6750373328043665,0.658976778880227,1.106130830576491,189.5977011494253,0.38856296959745235,-0.13793103448275862,1.4137931034482758,0.024441949564430892,0.5172413793103449,4.747126436781609,3.8850574712643677,6.839080459770115,0.5287356321839081,3.3563218390804597,49.827586206896555,0.1316961535825401,0.0,31.32183908045977,73.50574712643679,0.6781609195402298,87,1,1,🧠 Strategic IGL/Support,False,1.5987514081872654,-0.6203003841825658,-0.3994622,4.0035353
Patiphan,0.7386518929463471,0.730137316864198,1.0475190867955575,210.36,0.425984126984127,-0.44,1.96,0.01621422482036293,0.36,5.56,3.56,6.84,0.48,3.08,54.0,0.1507650787240907,0.0,27.88,66.8,0.48,25,1,1,🧠 Strategic IGL/Support,True,2.110481924479147,-0.14190665085773835,2.866283,2.6430054
Persia,0.6432603310292372,0.6381988469057965,1.0696858610360853,182.79591836734693,0.5217687074829932,0.14285714285714285,1.5510204081632653,0.03591602112291853,0.7346938775510204,4.510204081632653,1.6122448979591837,8.795918367346939,0.1836734693877551,1.4285714285714286,51.10204081632653,0.13540699304096196,0.0,27.46938775510204,74.57142857142857,0.5306122448979592,49,1,1,🧠 Strategic IGL/Support,False,1.2075106723911941,0.2093252262942842,6.8165092,6.9208198
Polvi,0.7168732968129622,0.786986586132859,0.9524169405938866,213.80645161290323,0.525564220725511,0.22580645161290322,4.129032258064516,0.013295758991571826,0.25806451612903225,5.419354838709677,1.2258064516129032,3.935483870967742,0.3225806451612903,0.9032258064516129,54.61290322580645,0.15652874979028153,0.0,23.64516129032258,66.74193548387096,0.3548387096774194,31,1,1,🧠 Strategic IGL/Support,True,1.613691002858335,1.8091967709247179,16.762474,-6.279099
Proxh,0.5554315206877318,0.7241827591480495,0.7936415901779679,161.71428571428572,0.3630952380952381,-0.5714285714285714,1.1428571428571428,0.018620268620268617,0.35714285714285715,3.0,1.0,8.5,0.21428571428571427,0.7857142857142857,42.142857142857146,0.15589195620479873,0.0,27.142857142857142,70.21428571428571,0.2857142857142857,14,1,1,🧠 Strategic IGL/Support,True,0.48272915039123,-2.349864627812006,-1.2456487,-9.437386
PxS,0.5809120140751248,0.7050410163692089,0.8449129522990646,167.35714285714286,0.4386904761904762,-0.21428571428571427,1.7142857142857142,0.04235799490941022,0.9285714285714286,3.357142857142857,2.5714285714285716,6.857142857142857,0.42857142857142855,2.142857142857143,42.714285714285715,0.13909593924569022,0.0,27.285714285714285,71.85714285714286,0.2857142857142857,14,1,1,🧠 Strategic IGL/Support,True,1.2240917470408013,-1.5850362745668665,-2.119181,-4.1446047
QiuYe,0.5669179506573503,0.7776463265856445,0.7964598779693213,166.3846153846154,0.5,0.0,2.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,27.0,72.0,0.46153846153846156,13,0,0,⚔️ Entry Fragger,False,-6.163148378205598,-0.7148671896687956,-37.87331,-0.46429485
QutionerX,0.8218921512993189,0.7743282993668789,1.0874998078710485,235.21428571428572,0.5520556328592042,0.8392857142857143,4.071428571428571,0.010702827601732471,0.25,6.053571428571429,0.6428571428571429,3.732142857142857,0.35714285714285715,0.2857142857142857,53.857142857142854,0.1349775068656972,0.0,27.267857142857142,70.21428571428571,0.375,56,1,1,🧠 Strategic IGL/Support,False,1.110309811463582,3.6226124241003816,22.256012,-2.2803216
